hour_of_day,day_of_week,is_weekend,is_night,location_type,incident_count_7d,incident_count_30d,lighting_score,crowd_density,safety_label
0,1,0,1,4,11,15,0.1495,0.4718,1
19,1,0,0,4,5,12,0.8556,0.8844,3
14,6,1,0,1,16,23,0.3345,0.3591,1
14,1,0,0,2,16,26,0.9609,0.9346,2
16,2,0,0,1,10,23,0.6845,0.4074,2
2,4,0,1,4,2,12,0.7562,0.7262,2
17,0,0,0,4,8,22,0.9478,0.1952,3
5,1,0,0,0,8,8,0.2389,0.5308,2
12,1,0,0,1,3,14,0.5673,0.3101,3
16,6,1,0,2,8,14,0.0407,0.0127,1
14,6,1,0,2,3,13,0.1008,0.4373,2
7,5,1,0,2,13,14,0.3666,0.1725,1
9,1,0,0,1,8,15,0.6825,0.9586,3
11,4,0,0,3,14,14,0.8317,0.8086,1
0,4,0,1,4,9,18,0.2564,0.7395,1
17,6,1,0,4,14,17,0.7491,0.4533,2
2,1,0,1,2,14,16,0.2243,0.2591,1
11,5,1,0,4,3,4,0.0061,0.3244,3
15,1,0,0,3,8,12,0.0544,0.2044,1
1,3,0,1,0,14,28,0.5856,0.5519,1
23,6,1,1,3,11,25,0.1491,0.8113,1
9,0,0,0,1,4,5,0.2704,0.1874,3
0,1,0,1,3,16,30,0.002,0.0045,1
15,5,1,0,3,3,11,0.568,0.1256,2
13,0,0,0,4,19,23,0.8176,0.4609,1
15,4,0,0,4,14,28,0.0685,0.0186,1
18,3,0,0,4,6,9,0.7365,0.4033,3
11,2,0,0,2,3,5,0.6345,0.1112,3
19,6,1,0,2,18,21,0.4794,0.1078,1
8,5,1,0,2,10,12,0.0483,0.7126,1
13,2,0,0,4,16,23,0.9236,0.9995,2
3,0,0,1,1,16,18,0.4774,0.1945,1
14,0,0,0,2,1,4,0.3996,0.2296,3
6,0,0,0,3,13,18,0.8615,0.2964,1
16,6,1,0,0,6,15,0.8456,0.7851,3
19,4,0,0,3,18,30,0.7273,0.5059,1
20,4,0,1,1,4,5,0.8294,0.5707,2
22,1,0,1,1,0,9,0.1243,0.5465,2
2,5,1,1,3,13,14,0.2283,0.9374,1
3,5,1,1,0,11,25,0.328,0.0349,1
22,5,1,1,0,11,15,0.8675,0.1579,1
9,3,0,0,2,5,17,0.3702,0.3821,2
0,4,0,1,2,9,20,0.0543,0.488,1
6,3,0,0,0,19,23,0.4144,0.1139,1
20,2,0,1,1,15,19,0.7568,0.8932,1
8,4,0,0,1,19,23,0.5009,0.6779,1
1,2,0,1,2,6,13,0.7636,0.9322,1
17,6,1,0,1,17,23,0.0353,0.9408,1
4,5,1,1,0,7,16,0.1772,0.5125,1
8,5,1,0,2,18,24,0.5636,0.853,1
0,5,1,1,4,17,28,0.3853,0.7368,1
14,3,0,0,2,3,9,0.6802,0.3605,3
10,6,1,0,1,19,23,0.9626,0.6573,2
20,1,0,1,2,12,16,0.6599,0.9527,1
8,3,0,0,0,15,25,0.4174,0.764,2
4,0,0,1,1,11,13,0.5424,0.7094,1
3,2,0,1,2,4,8,0.9128,0.2219,1
4,4,0,1,2,19,23,0.673,0.8311,1
10,3,0,0,2,2,11,0.8032,0.3897,3
2,6,1,1,4,16,17,0.3015,0.6241,1
9,4,0,0,3,4,10,0.7443,0.6777,2
20,2,0,1,0,15,25,0.1394,0.5152,1
18,2,0,0,2,8,21,0.7498,0.1656,2
15,4,0,0,2,4,10,0.8816,0.6975,3
21,5,1,1,0,4,18,0.9002,0.2472,2
18,1,0,0,1,6,15,0.1166,0.2654,3
15,4,0,0,4,18,29,0.8299,0.1268,2
20,4,0,1,1,15,18,0.1099,0.6199,1
2,0,0,1,2,13,26,0.4784,0.1174,1
19,6,1,0,1,12,15,0.6825,0.3452,2
7,3,0,0,0,8,10,0.4842,0.8895,2
17,1,0,0,1,18,19,0.3399,0.4531,1
21,4,0,1,3,5,14,0.2051,0.8945,1
11,4,0,0,4,18,27,0.6609,0.4927,1
2,6,1,1,3,7,9,0.1749,0.1788,1
8,0,0,0,4,6,19,0.5284,0.7589,2
9,2,0,0,3,9,13,0.7057,0.3534,1
22,1,0,1,3,14,23,0.1209,0.9664,1
22,4,0,1,2,14,21,0.0688,0.2621,1
13,3,0,0,0,15,23,0.5375,0.8221,2
22,3,0,1,2,1,12,0.7235,0.4939,2
10,6,1,0,4,3,16,0.2992,0.8421,3
9,3,0,0,2,16,26,0.1408,0.183,1
20,2,0,1,3,19,32,0.2736,0.6337,1
16,0,0,0,0,2,15,0.8637,0.1132,3
12,2,0,0,1,18,23,0.6184,0.8055,2
10,6,1,0,1,5,13,0.7866,0.2357,3
16,3,0,0,1,19,21,0.9688,0.4276,2
18,6,1,0,4,19,32,0.5693,0.656,1
11,3,0,0,2,12,26,0.2442,0.4782,1
0,3,0,1,3,3,16,0.1916,0.7789,1
2,3,0,1,3,15,26,0.2744,0.6882,1
3,3,0,1,2,2,14,0.6901,0.1304,1
11,0,0,0,4,6,17,0.0262,0.7735,2
14,0,0,0,1,12,15,0.9171,0.4235,3
19,3,0,0,0,1,4,0.7537,0.5978,3
5,4,0,0,3,7,14,0.4018,0.2166,1
18,3,0,0,3,15,21,0.9875,0.4231,1
15,3,0,0,1,1,12,0.7217,0.8172,3
1,2,0,1,4,7,18,0.8254,0.9263,2
8,4,0,0,0,0,14,0.9432,0.9387,3
7,4,0,0,1,13,24,0.0396,0.7001,2
21,0,0,1,0,1,1,0.7744,0.0789,2
22,3,0,1,0,5,10,0.3863,0.4426,2
19,4,0,0,3,10,14,0.8691,0.1931,2
12,5,1,0,3,4,13,0.8789,0.6976,2
11,2,0,0,3,4,9,0.8286,0.1614,2
7,6,1,0,4,16,30,0.7792,0.9776,2
18,4,0,0,0,15,19,0.7943,0.1945,2
2,3,0,1,3,1,7,0.089,0.0527,1
6,4,0,0,0,17,29,0.4065,0.8435,2
3,6,1,1,4,9,14,0.1151,0.2023,1
11,1,0,0,3,2,2,0.8306,0.024,2
7,1,0,0,3,18,22,0.646,0.5481,1
4,3,0,1,2,6,11,0.6127,0.9692,1
9,0,0,0,1,6,15,0.2461,0.2675,3
20,5,1,1,3,2,12,0.1845,0.4087,1
13,6,1,0,4,17,25,0.4546,0.2372,1
19,4,0,0,0,5,11,0.9953,0.558,3
21,6,1,1,4,11,18,0.8631,0.3228,1
21,0,0,1,3,4,6,0.1578,0.5914,1
8,4,0,0,0,17,19,0.8085,0.478,2
21,3,0,1,4,15,24,0.1645,0.9289,1
21,1,0,1,0,10,22,0.1014,0.67,1
23,2,0,1,3,6,13,0.1892,0.6826,1
8,3,0,0,0,13,13,0.7268,0.4865,2
5,4,0,0,0,9,23,0.0531,0.3031,2
14,1,0,0,3,18,22,0.201,0.314,1
22,4,0,1,3,13,24,0.1612,0.504,1
21,6,1,1,3,0,13,0.0188,0.1919,1
13,0,0,0,1,16,30,0.4241,0.1324,1
3,6,1,1,4,3,4,0.4821,0.3724,1
10,4,0,0,0,6,8,0.9218,0.1305,3
17,2,0,0,4,8,17,0.3157,0.2308,2
13,5,1,0,1,4,15,0.1687,0.535,2
8,4,0,0,3,18,30,0.0075,0.7901,1
8,5,1,0,4,19,27,0.1216,0.2248,1
1,0,0,1,1,3,5,0.7509,0.7917,2
6,0,0,0,2,6,16,0.4449,0.0155,2
16,4,0,0,4,7,17,0.1987,0.997,3
5,2,0,0,4,13,20,0.933,0.5169,2
23,1,0,1,1,11,20,0.7875,0.4759,1
1,2,0,1,2,13,16,0.1144,0.6506,1
14,5,1,0,1,0,12,0.269,0.4752,3
11,1,0,0,2,10,10,0.8494,0.408,2
19,6,1,0,1,4,16,0.6924,0.371,2
21,2,0,1,0,4,16,0.9455,0.9778,2
13,1,0,0,4,15,25,0.0762,0.8615,1
15,0,0,0,3,2,14,0.7754,0.5024,2
16,6,1,0,2,0,13,0.0764,0.8365,2
12,0,0,0,0,9,11,0.3367,0.1491,2
4,2,0,1,0,14,22,0.7507,0.5294,2
10,4,0,0,2,10,19,0.711,0.4502,2
5,3,0,0,3,3,17,0.0021,0.3249,1
11,1,0,0,1,15,26,0.2019,0.9184,2
14,0,0,0,3,7,15,0.7786,0.8325,2
5,4,0,0,1,14,22,0.1261,0.9071,1
5,3,0,0,0,4,6,0.3264,0.6352,3
19,0,0,0,2,18,22,0.1839,0.3762,1
9,1,0,0,0,5,11,0.1115,0.7568,3
4,3,0,1,0,19,32,0.8366,0.1086,1
17,1,0,0,0,7,19,0.0613,0.8531,3
17,2,0,0,1,14,23,0.536,0.0288,2
19,0,0,0,2,10,11,0.6927,0.8182,2
18,5,1,0,4,1,11,0.0576,0.7039,3
23,4,0,1,1,1,7,0.6334,0.0885,2
13,5,1,0,0,8,17,0.3341,0.147,2
6,0,0,0,0,3,9,0.8335,0.4524,3
20,2,0,1,1,12,22,0.7977,0.2999,1
6,1,0,0,1,2,5,0.7939,0.8673,3
6,4,0,0,1,11,13,0.3987,0.1928,3
19,5,1,0,4,4,7,0.8225,0.4171,3
21,1,0,1,1,3,16,0.63,0.2605,2
8,5,1,0,3,7,8,0.3787,0.1272,1
17,4,0,0,3,11,15,0.0807,0.2597,1
22,5,1,1,0,7,12,0.0668,0.86,1
19,0,0,0,1,6,18,0.2514,0.7155,2
0,6,1,1,2,6,11,0.2996,0.9142,1
15,3,0,0,2,6,19,0.9275,0.4053,2
4,1,0,1,0,8,22,0.9999,0.2404,2
20,1,0,1,3,16,25,0.0431,0.0263,1
1,6,1,1,1,11,16,0.9428,0.4952,1
23,6,1,1,1,8,16,0.7065,0.0397,1
4,0,0,1,3,14,24,0.1496,0.0043,1
10,3,0,0,4,10,11,0.9547,0.6047,3
5,5,1,0,4,18,30,0.7137,0.1648,1
19,4,0,0,4,11,17,0.5937,0.5598,2
9,1,0,0,2,4,16,0.2095,0.5735,2
17,2,0,0,0,11,20,0.2444,0.7238,3
1,2,0,1,1,15,27,0.9115,0.3831,1
10,2,0,0,1,4,5,0.215,0.7052,3
21,6,1,1,1,4,4,0.0323,0.366,1
22,1,0,1,1,11,12,0.2662,0.0978,1
5,4,0,0,0,17,30,0.4806,0.31,1
9,6,1,0,0,6,20,0.382,0.0076,2
9,5,1,0,3,10,24,0.9358,0.4625,2
13,5,1,0,2,13,17,0.4186,0.7403,1
12,1,0,0,0,13,16,0.8891,0.7847,2
2,0,0,1,2,2,7,0.5947,0.2321,2
18,5,1,0,4,7,19,0.5241,0.1056,2
5,5,1,0,2,19,22,0.1602,0.1854,1
7,5,1,0,1,17,25,0.271,0.9837,1
20,2,0,1,1,15,24,0.8672,0.3121,1
16,3,0,0,1,0,5,0.78,0.4293,3
9,0,0,0,1,8,15,0.4474,0.0756,2
21,2,0,1,4,1,10,0.909,0.7893,3
9,3,0,0,4,6,17,0.8192,0.4485,3
13,0,0,0,1,17,19,0.1121,0.0874,1
5,0,0,0,4,7,14,0.6059,0.4729,3
4,0,0,1,4,3,5,0.7988,0.7133,2
11,1,0,0,0,14,14,0.8083,0.473,2
13,6,1,0,2,15,24,0.0913,0.9686,1
19,4,0,0,3,13,20,0.2246,0.8717,1
9,6,1,0,2,16,19,0.413,0.5148,1
21,1,0,1,2,14,14,0.2516,0.9405,1
14,4,0,0,2,12,26,0.1089,0.8114,1
1,6,1,1,3,17,29,0.1886,0.3683,1
17,2,0,0,1,6,20,0.5075,0.7714,3
13,4,0,0,2,9,10,0.155,0.5059,2
9,4,0,0,1,11,11,0.5864,0.5391,2
11,5,1,0,4,13,16,0.062,0.5206,1
7,6,1,0,0,9,10,0.383,0.8037,2
14,4,0,0,0,8,14,0.7925,0.9186,3
13,4,0,0,0,3,12,0.89,0.3195,3
10,6,1,0,1,12,14,0.2452,0.6419,2
6,4,0,0,3,2,7,0.8595,0.6284,2
9,2,0,0,4,9,17,0.8918,0.8875,3
11,4,0,0,2,8,12,0.6069,0.4472,2
11,3,0,0,0,15,21,0.9822,0.1902,3
7,1,0,0,1,9,17,0.2462,0.2031,2
13,3,0,0,0,0,14,0.069,0.0513,3
5,4,0,0,2,10,14,0.8434,0.1007,2
12,6,1,0,3,4,5,0.4909,0.3012,2
2,4,0,1,0,7,20,0.3465,0.1026,1
11,1,0,0,3,5,13,0.0552,0.8711,1
18,6,1,0,1,3,10,0.0646,0.362,2
19,4,0,0,3,18,28,0.0907,0.3685,1
16,2,0,0,4,5,19,0.1836,0.7575,3
17,5,1,0,3,10,11,0.9704,0.3013,1
1,2,0,1,3,16,28,0.0844,0.7152,1
8,2,0,0,3,7,16,0.817,0.8224,2
15,5,1,0,0,18,26,0.0194,0.3602,1
19,6,1,0,0,8,20,0.3218,0.4778,2
13,3,0,0,1,18,22,0.9062,0.3222,2
20,2,0,1,3,9,20,0.0555,0.4232,1
6,6,1,0,3,0,8,0.284,0.5807,2
3,1,0,1,3,17,31,0.248,0.3496,1
2,5,1,1,1,17,24,0.1214,0.4641,1
13,4,0,0,4,19,29,0.0532,0.4962,1
15,5,1,0,2,2,9,0.966,0.0245,2
6,2,0,0,1,16,21,0.4048,0.1636,2
18,5,1,0,3,6,11,0.6579,0.5414,1
17,0,0,0,0,16,29,0.1271,0.0027,1
8,5,1,0,2,19,31,0.2202,0.7042,1
5,0,0,0,3,3,6,0.46,0.9055,2
17,4,0,0,3,7,19,0.6752,0.7546,2
16,1,0,0,1,5,13,0.2932,0.3142,2
4,6,1,1,0,6,7,0.8846,0.4498,1
6,5,1,0,0,11,22,0.7811,0.6507,2
11,0,0,0,0,8,10,0.5516,0.6804,3
12,6,1,0,4,13,26,0.4592,0.9775,2
3,1,0,1,3,13,19,0.1859,0.493,1
22,3,0,1,2,4,17,0.7317,0.2495,2
9,0,0,0,2,0,7,0.135,0.3622,2
9,0,0,0,1,14,15,0.8526,0.9224,2
1,1,0,1,0,3,14,0.4894,0.6327,2
21,3,0,1,0,3,13,0.9353,0.8643,2
5,3,0,0,3,12,16,0.9555,0.7241,2
23,5,1,1,0,5,8,0.0307,0.9654,2
11,1,0,0,0,3,15,0.3845,0.5012,3
20,5,1,1,3,6,17,0.1579,0.9499,1
4,0,0,1,2,10,14,0.5396,0.8859,1
3,2,0,1,2,16,26,0.8224,0.8431,1
19,1,0,0,1,19,22,0.1411,0.9391,1
19,0,0,0,0,14,16,0.6225,0.5255,2
13,4,0,0,2,17,26,0.9426,0.7428,1
0,6,1,1,1,10,22,0.9967,0.5553,1
22,4,0,1,2,8,21,0.0101,0.7763,1
9,5,1,0,0,16,22,0.9726,0.7638,2
22,4,0,1,1,6,8,0.1222,0.7584,1
20,0,0,1,0,16,24,0.537,0.4284,1
20,2,0,1,2,19,29,0.2464,0.7963,1
16,5,1,0,1,7,21,0.6064,0.8765,2
16,0,0,0,1,12,13,0.037,0.6363,2
12,0,0,0,2,15,24,0.2383,0.4547,1
0,5,1,1,2,15,22,0.3006,0.8532,1
9,0,0,0,1,4,12,0.9156,0.7785,3
17,6,1,0,3,19,20,0.5836,0.4696,1
19,5,1,0,1,10,10,0.7082,0.5799,2
13,4,0,0,1,0,9,0.676,0.6858,3
17,3,0,0,2,2,4,0.3923,0.6883,2
0,0,0,1,0,14,23,0.014,0.311,1
11,2,0,0,2,8,8,0.107,0.2927,2
12,5,1,0,2,2,14,0.4588,0.8873,2
21,6,1,1,0,10,14,0.9413,0.937,2
7,3,0,0,2,11,17,0.2488,0.4021,2
5,5,1,0,0,1,6,0.6983,0.9134,3
8,5,1,0,3,7,13,0.8266,0.4707,2
4,0,0,1,0,9,16,0.9068,0.1672,2
13,4,0,0,0,15,24,0.2935,0.7329,2
15,4,0,0,1,13,23,0.9313,0.0459,2
19,3,0,0,3,1,15,0.608,0.1139,2
23,5,1,1,3,12,14,0.1525,0.941,1
1,6,1,1,2,18,31,0.7784,0.5176,1
5,3,0,0,0,1,10,0.2387,0.2664,3
7,2,0,0,1,19,23,0.8126,0.4804,2
5,6,1,0,3,1,14,0.65,0.5782,2
19,6,1,0,0,12,22,0.7994,0.6389,2
3,4,0,1,3,7,9,0.2567,0.3482,1
0,4,0,1,1,14,16,0.6173,0.3874,1
20,0,0,1,0,16,25,0.0367,0.5498,1
23,2,0,1,3,17,27,0.0893,0.6267,1
5,1,0,0,0,17,17,0.878,0.9214,2
7,3,0,0,1,16,25,0.627,0.3923,1
12,5,1,0,0,6,13,0.8901,0.8747,3
12,1,0,0,2,9,23,0.3845,0.9932,2
23,6,1,1,0,14,25,0.5047,0.339,1
9,0,0,0,0,3,16,0.8626,0.0273,3
0,0,0,1,2,11,11,0.762,0.6044,2
10,6,1,0,4,10,21,0.3775,0.9036,2
13,0,0,0,0,19,24,0.0226,0.0534,1
12,5,1,0,2,0,8,0.8803,0.1971,3
12,5,1,0,4,1,14,0.7864,0.6762,3
22,2,0,1,1,0,13,0.4492,0.8097,2
19,0,0,0,2,10,13,0.5462,0.0866,2
6,2,0,0,4,11,14,0.2043,0.3637,2
8,0,0,0,3,11,21,0.4121,0.2387,1
16,4,0,0,1,4,17,0.1632,0.9649,3
9,6,1,0,3,6,15,0.2106,0.6825,1
10,6,1,0,3,8,8,0.8464,0.4756,1
4,5,1,1,2,0,2,0.3625,0.8624,1
6,5,1,0,2,15,26,0.8147,0.5377,2
17,6,1,0,4,1,12,0.4739,0.9113,3
20,5,1,1,4,13,26,0.0708,0.2388,1
18,4,0,0,4,9,16,0.3615,0.0273,2
7,6,1,0,3,19,25,0.1583,0.4287,1
3,2,0,1,1,13,14,0.6936,0.2043,1
3,2,0,1,0,9,20,0.9114,0.8357,2
9,6,1,0,0,14,28,0.7631,0.5329,2
12,2,0,0,4,2,2,0.7784,0.2887,3
21,2,0,1,1,3,10,0.8619,0.7736,2
21,1,0,1,0,9,14,0.7767,0.5269,1
0,1,0,1,1,17,28,0.5686,0.5028,1
16,4,0,0,0,16,27,0.7143,0.1808,2
7,6,1,0,2,7,10,0.416,0.9952,2
4,0,0,1,2,5,19,0.0708,0.659,1
13,4,0,0,1,19,21,0.7056,0.8548,1
0,5,1,1,3,11,22,0.2165,0.7597,1
8,6,1,0,2,2,13,0.2237,0.5029,2
13,5,1,0,4,4,6,0.9539,0.0097,3
6,1,0,0,3,16,26,0.0525,0.6667,1
14,3,0,0,0,17,21,0.736,0.1007,1
11,6,1,0,1,18,22,0.9685,0.9615,2
19,6,1,0,3,0,1,0.3091,0.2493,2
4,4,0,1,2,16,27,0.9125,0.3673,1
1,6,1,1,3,2,14,0.2479,0.5516,1
12,4,0,0,1,16,23,0.7441,0.5026,2
6,0,0,0,0,17,28,0.9538,0.6551,2
16,6,1,0,3,7,12,0.6541,0.7834,2
2,1,0,1,3,3,11,0.1485,0.7576,1
13,2,0,0,3,14,25,0.6757,0.9081,1
23,1,0,1,2,1,7,0.4118,0.4699,2
2,5,1,1,0,11,20,0.3249,0.5342,1
7,0,0,0,3,6,8,0.0822,0.8741,2
20,4,0,1,3,8,15,0.1134,0.2823,1
12,6,1,0,3,16,28,0.8032,0.2459,1
4,5,1,1,0,19,30,0.9454,0.0091,1
5,2,0,0,3,8,12,0.9752,0.7385,2
18,6,1,0,3,5,13,0.2065,0.6876,1
20,2,0,1,4,16,25,0.5714,0.2767,1
8,4,0,0,2,8,22,0.5757,0.1299,2
11,3,0,0,3,3,15,0.176,0.0425,1
18,0,0,0,2,18,30,0.5816,0.4879,1
4,0,0,1,3,19,30,0.1088,0.1935,1
4,1,0,1,3,5,10,0.2827,0.7934,1
18,6,1,0,3,3,8,0.2552,0.95,1
4,6,1,1,4,3,9,0.835,0.7769,2
18,2,0,0,0,11,17,0.8969,0.8516,2
11,6,1,0,3,6,20,0.7359,0.9908,1
23,0,0,1,3,12,25,0.0644,0.7408,1
0,6,1,1,2,15,28,0.2604,0.5673,1
22,1,0,1,2,0,9,0.9711,0.81,2
5,0,0,0,3,17,19,0.0758,0.5639,1
0,5,1,1,2,0,2,0.1171,0.4325,1
17,2,0,0,2,2,6,0.9786,0.0325,3
12,2,0,0,4,14,23,0.7769,0.643,3
20,5,1,1,3,12,17,0.2239,0.8975,1
2,2,0,1,1,19,28,0.1602,0.6932,1
1,5,1,1,4,11,24,0.4889,0.4041,1
13,1,0,0,1,8,13,0.8408,0.6169,3
21,0,0,1,0,13,26,0.3289,0.813,2
9,2,0,0,4,15,22,0.1928,0.7642,1
19,4,0,0,1,13,25,0.0109,0.4912,2
21,1,0,1,1,7,7,0.6225,0.3617,2
20,1,0,1,1,19,23,0.2938,0.3969,1
12,5,1,0,2,6,19,0.8637,0.9079,2
16,3,0,0,0,6,19,0.2835,0.1699,2
12,3,0,0,0,5,13,0.1516,0.863,3
16,1,0,0,1,5,5,0.9604,0.1953,3
13,0,0,0,1,4,4,0.9648,0.9809,3
12,0,0,0,0,11,17,0.685,0.4483,2
10,4,0,0,4,14,27,0.9284,0.7334,2
15,0,0,0,2,8,13,0.1618,0.7294,2
18,1,0,0,0,18,31,0.4603,0.7725,1
22,6,1,1,0,9,17,0.2042,0.7894,1
14,2,0,0,4,9,11,0.4788,0.0391,2
2,5,1,1,1,1,9,0.7912,0.2733,2
14,2,0,0,0,18,23,0.8449,0.2297,2
7,6,1,0,3,2,5,0.0042,0.6986,1
0,5,1,1,4,3,13,0.3895,0.6833,2
1,3,0,1,1,18,21,0.9941,0.297,1
14,4,0,0,3,10,23,0.5893,0.7935,1
22,2,0,1,2,1,13,0.2962,0.3116,2
12,6,1,0,0,8,19,0.389,0.3429,2
10,2,0,0,3,11,12,0.3226,0.3989,1
2,5,1,1,4,0,14,0.4476,0.7446,2
16,4,0,0,4,15,22,0.4445,0.0118,1
1,4,0,1,0,13,23,0.5069,0.9065,1
20,2,0,1,2,0,2,0.4645,0.6921,2
19,5,1,0,3,12,23,0.5161,0.5866,1
23,5,1,1,0,4,8,0.028,0.2373,1
6,5,1,0,4,14,24,0.0544,0.7855,1
3,5,1,1,0,7,11,0.3711,0.8728,1
7,1,0,0,1,4,17,0.8849,0.5015,3
19,6,1,0,4,10,20,0.7908,0.2925,2
5,5,1,0,2,8,14,0.1102,0.3806,2
21,1,0,1,3,6,12,0.1484,0.4163,1
3,6,1,1,2,17,17,0.6046,0.3059,1
1,3,0,1,3,12,16,0.1444,0.7122,1
5,2,0,0,0,9,20,0.6976,0.3422,2
18,1,0,0,3,4,16,0.9973,0.8212,2
14,2,0,0,0,11,25,0.0965,0.4637,2
8,0,0,0,0,0,1,0.5155,0.629,3
15,4,0,0,2,17,20,0.5124,0.948,2
15,4,0,0,2,0,11,0.5624,0.4461,3
13,4,0,0,0,13,18,0.167,0.1703,2
12,3,0,0,3,6,9,0.6384,0.5499,2
2,2,0,1,1,14,18,0.0443,0.4967,1
6,5,1,0,4,7,20,0.7411,0.7826,2
12,6,1,0,0,0,12,0.6632,0.8602,3
3,0,0,1,1,18,18,0.3304,0.7126,1
11,2,0,0,1,15,27,0.989,0.9715,2
2,6,1,1,2,0,8,0.8288,0.2692,2
18,6,1,0,2,0,12,0.5395,0.2392,3
2,6,1,1,0,10,19,0.9905,0.2913,1
2,1,0,1,2,19,29,0.8301,0.6709,1
15,3,0,0,4,11,19,0.138,0.2325,2
5,0,0,0,0,0,11,0.5911,0.0884,3
8,6,1,0,1,13,25,0.5809,0.9777,2
7,3,0,0,2,8,15,0.6529,0.3146,2
5,1,0,0,3,12,13,0.9408,0.2224,1
18,0,0,0,0,7,8,0.492,0.3587,2
16,5,1,0,1,0,6,0.0774,0.1584,3
5,5,1,0,1,0,7,0.4793,0.0358,3
16,6,1,0,3,12,24,0.7878,0.3054,1
17,6,1,0,0,12,12,0.3586,0.3379,2
12,5,1,0,3,6,19,0.0271,0.811,1
13,5,1,0,2,1,1,0.3032,0.4356,3
22,5,1,1,1,15,22,0.6821,0.7368,1
10,6,1,0,4,3,9,0.086,0.7357,3
9,3,0,0,4,3,11,0.376,0.789,3
12,5,1,0,4,9,9,0.1331,0.9185,2
20,5,1,1,4,14,25,0.4759,0.4986,1
17,0,0,0,1,19,21,0.1415,0.104,1
1,4,0,1,4,12,23,0.109,0.0387,1
11,2,0,0,0,19,27,0.6978,0.1869,1
17,0,0,0,1,13,26,0.158,0.8292,1
5,1,0,0,2,16,30,0.1548,0.5743,1
23,0,0,1,3,3,15,0.1778,0.1401,1
19,6,1,0,2,1,7,0.0436,0.1326,2
20,5,1,1,2,13,19,0.033,0.8915,1
1,0,0,1,1,19,28,0.4314,0.52,1
13,4,0,0,2,14,23,0.3651,0.1719,1
12,4,0,0,2,6,17,0.5446,0.8967,3
15,3,0,0,2,9,16,0.9935,0.7207,2
20,4,0,1,2,2,8,0.4347,0.4778,2
8,6,1,0,3,6,7,0.5761,0.4651,1
12,3,0,0,1,13,15,0.9192,0.6727,3
16,4,0,0,0,3,15,0.4832,0.3383,3
18,3,0,0,1,9,23,0.7811,0.9999,2
18,2,0,0,2,5,14,0.5487,0.7846,2
8,6,1,0,0,9,14,0.6372,0.641,3
23,2,0,1,0,15,15,0.9325,0.6875,1
0,5,1,1,4,17,17,0.0007,0.9961,1
11,4,0,0,1,8,18,0.9009,0.0108,2
14,4,0,0,3,16,25,0.4977,0.0228,1
1,5,1,1,0,14,18,0.6068,0.785,1
10,5,1,0,4,18,20,0.4501,0.2094,1
14,3,0,0,1,14,15,0.2609,0.6852,2
14,4,0,0,1,11,21,0.066,0.5033,2
2,3,0,1,3,13,22,0.2835,0.3187,1
6,2,0,0,1,6,10,0.6239,0.2313,2
5,5,1,0,2,13,23,0.8735,0.7767,1
15,6,1,0,3,14,26,0.2908,0.171,1
7,4,0,0,0,12,19,0.278,0.1587,2
13,5,1,0,0,2,5,0.3358,0.4419,3
17,5,1,0,3,10,10,0.231,0.1193,1
19,2,0,0,1,14,25,0.498,0.6415,2
4,0,0,1,4,3,11,0.9362,0.992,2
21,2,0,1,4,15,20,0.8761,0.7479,1
3,5,1,1,4,16,16,0.4951,0.6032,1
0,5,1,1,4,10,22,0.3488,0.3946,1
1,3,0,1,4,19,32,0.6117,0.988,1
4,5,1,1,1,17,24,0.6123,0.8799,1
20,0,0,1,4,9,13,0.6838,0.8206,2
4,4,0,1,1,17,26,0.5356,0.23,1
16,4,0,0,2,18,31,0.0268,0.1236,1
10,3,0,0,0,2,10,0.076,0.1779,2
0,5,1,1,4,19,19,0.9738,0.2587,1
10,3,0,0,2,0,2,0.7462,0.0817,3
0,3,0,1,4,9,10,0.9482,0.8884,1
11,4,0,0,1,18,24,0.3395,0.1852,1
13,5,1,0,1,14,20,0.5349,0.2266,1
12,1,0,0,2,5,13,0.322,0.8882,2
6,2,0,0,4,12,23,0.9089,0.9581,3
18,2,0,0,2,4,5,0.2877,0.2218,2
14,1,0,0,3,4,18,0.6938,0.2942,2
6,2,0,0,1,18,21,0.1751,0.8001,1
10,2,0,0,3,0,7,0.1053,0.9703,2
2,2,0,1,3,19,22,0.0467,0.6497,1
22,2,0,1,4,9,14,0.5295,0.4426,1
18,3,0,0,0,1,13,0.8445,0.6746,3
6,4,0,0,1,15,15,0.9993,0.7803,3
16,2,0,0,0,0,7,0.6227,0.1127,3
16,5,1,0,2,6,14,0.5336,0.4353,2
14,3,0,0,3,4,12,0.7869,0.8573,2
1,5,1,1,3,15,20,0.0191,0.7054,1
21,0,0,1,3,7,12,0.2428,0.1538,1
22,1,0,1,3,13,26,0.2275,0.7552,1
23,3,0,1,4,1,4,0.5295,0.6674,2
23,2,0,1,4,13,20,0.023,0.2646,1
22,3,0,1,2,14,19,0.2022,0.344,1
17,1,0,0,4,5,16,0.3697,0.3144,3
1,3,0,1,0,17,29,0.9412,0.9932,1
11,4,0,0,3,9,21,0.6385,0.1837,1
5,5,1,0,2,13,14,0.5101,0.8294,1
5,1,0,0,4,3,4,0.4884,0.5306,3
19,2,0,0,2,18,23,0.78,0.8805,1
19,3,0,0,0,4,10,0.3236,0.9819,3
12,3,0,0,3,12,12,0.0945,0.9611,1
